Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,FBI Code,X Coordinate,Y Coordinate,Year,Location
01/17/2017 12:00:00 PM,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,114,06,nan,nan,2017,nan
01/17/2017 06:50:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,835,07,nan,nan,2017,nan
01/17/2017 02:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,811,08B,nan,nan,2017,nan
01/17/2017 04:45:00 PM,THEFT,FROM BUILDING,OTHER,False,False,234,06,nan,nan,2017,nan
01/17/2017 07:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2232,06,nan,nan,2017,nan
01/17/2017 08:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,833,05,nan,nan,2017,nan
01/17/2017 10:15:00 AM,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,2233,08B,nan,nan,2017,nan
01/17/2017 06:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,812,05,nan,nan,2017,nan
01/17/2017 05:13:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,2223,26,nan,nan,2017,nan
01/17/2017 08:15:00 AM,THEFT,$500 AND UNDER,STREET,False,False,915,06,nan,nan,2017,nan
01/17/2017 01:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,321,14,nan,nan,2017,nan
01/17/2017 12:35:00 PM,THEFT,RETAIL THEFT,DRUG STORE,False,False,1214,06,nan,nan,2017,nan
01/17/2017 05:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,835,14,nan,nan,2017,nan
01/17/2017 02:00:00 PM,THEFT,$500 AND UNDER,OTHER,False,False,1013,06,nan,nan,2017,nan
01/17/2017 03:20:00 PM,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,False,False,1034,26,nan,nan,2017,nan
01/17/2017 01:00:00 PM,ASSAULT,AGGRAVATED: HANDGUN,OTHER,False,False,1014,04A,nan,nan,2017,nan
01/17/2017 06:39:00 PM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1014,04B,nan,nan,2017,nan
01/17/2017 07:03:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,511,08B,nan,nan,2017,nan
01/17/2017 07:38:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1013,08B,nan,nan,2017,nan
01/17/2017 07:25:00 PM,THEFT,$500 AND UNDER,STREET,False,True,532,06,nan,nan,2017,nan
01/17/2017 05:00:00 PM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,False,1122,20,nan,nan,2017,nan
01/17/2017 07:50:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,False,1212,07,nan,nan,2017,nan
01/17/2017 07:26:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2514,06,nan,nan,2017,nan
01/17/2017 06:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1422,11,nan,nan,2017,nan
01/17/2017 05:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,414,05,nan,nan,2017,nan
01/17/2017 03:18:00 PM,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1911,06,nan,nan,2017,nan
01/17/2017 07:00:00 PM,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,False,False,1132,10,nan,nan,2017,nan
01/17/2017 07:20:00 PM,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,1123,26,nan,nan,2017,nan
01/17/2017 07:59:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,835,05,nan,nan,2017,nan
01/17/2017 07:55:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,212,08B,nan,nan,2017,nan
01/17/2017 08:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,812,05,nan,nan,2017,nan
01/17/2017 07:44:00 PM,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1131,18,nan,nan,2017,nan
01/17/2017 01:28:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,313,15,nan,nan,2017,nan
01/17/2017 06:43:00 PM,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,False,False,1834,26,nan,nan,2017,nan
01/17/2017 07:15:00 PM,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,False,False,1133,04A,nan,nan,2017,nan
01/17/2017 07:15:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2524,05,nan,nan,2017,nan
01/17/2017 03:00:00 PM,THEFT,FROM BUILDING,RESTAURANT,False,False,122,06,nan,nan,2017,nan
01/17/2017 07:32:00 PM,THEFT,RETAIL THEFT,OTHER,False,False,1833,06,nan,nan,2017,nan
01/17/2017 05:30:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,634,11,nan,nan,2017,nan
01/17/2017 07:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,False,False,2223,14,nan,nan,2017,nan
01/17/2017 05:55:00 PM,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1432,06,nan,nan,2017,nan
01/17/2017 08:00:00 AM,THEFT,OVER $500,RESIDENCE,False,False,2513,06,nan,nan,2017,nan
01/17/2017 07:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2522,08B,nan,nan,2017,nan
01/17/2017 06:50:00 PM,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,2534,06,nan,nan,2017,nan
01/17/2017 06:15:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,2512,11,nan,nan,2017,nan
01/17/2017 05:10:00 PM,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,313,03,nan,nan,2017,nan
01/17/2017 07:31:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,True,False,924,26,nan,nan,2017,nan
01/17/2017 07:20:00 PM,NARCOTICS,POSS: BARBITUATES,STREET,True,False,511,18,nan,nan,2017,nan
01/17/2017 08:10:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,432,14,nan,nan,2017,nan
01/17/2017 07:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,834,14,nan,nan,2017,nan
01/17/2017 08:15:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,713,18,nan,nan,2017,nan
01/17/2017 06:39:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,624,08B,nan,nan,2017,nan
01/17/2017 08:38:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,False,1933,14,nan,nan,2017,nan
01/17/2017 07:10:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,411,06,nan,nan,2017,nan
01/17/2017 07:03:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,621,08B,nan,nan,2017,nan
01/17/2017 08:12:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,True,611,06,nan,nan,2017,nan
01/17/2017 07:24:00 PM,ASSAULT,SIMPLE,APARTMENT,True,True,1022,08A,nan,nan,2017,nan
01/17/2017 08:27:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,424,08B,nan,nan,2017,nan
01/17/2017 02:30:00 PM,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,432,03,nan,nan,2017,nan
01/17/2017 07:40:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,423,14,nan,nan,2017,nan
01/17/2017 07:36:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,421,08B,nan,nan,2017,nan
01/17/2017 06:28:00 PM,NARCOTICS,POSS: HEROIN(WHITE),RESIDENTIAL YARD (FRONT/BACK),True,False,1124,18,nan,nan,2017,nan
01/17/2017 08:00:00 PM,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1225,03,nan,nan,2017,nan
01/17/2017 09:45:00 AM,ROBBERY,ARMED: OTHER FIREARM,APARTMENT,False,False,1112,03,nan,nan,2017,nan
01/17/2017 07:50:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,06,nan,nan,2017,nan
01/17/2017 06:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,False,False,914,11,nan,nan,2017,nan
01/17/2017 05:40:00 PM,ROBBERY,STRONGARM - NO WEAPON,RESIDENTIAL YARD (FRONT/BACK),False,False,123,03,nan,nan,2017,nan
01/17/2017 12:44:00 PM,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,06,nan,nan,2017,nan
01/17/2017 09:45:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2022,05,nan,nan,2017,nan
01/17/2017 07:53:00 PM,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,332,26,nan,nan,2017,nan
01/17/2017 07:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,False,1124,14,nan,nan,2017,nan
01/17/2017 06:00:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,422,18,nan,nan,2017,nan
01/17/2017 05:05:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1431,05,nan,nan,2017,nan
01/17/2017 08:00:00 PM,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,1814,08B,nan,nan,2017,nan
01/17/2017 02:00:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1412,26,nan,nan,2017,nan
01/17/2017 06:28:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,False,False,1821,08B,nan,nan,2017,nan
01/17/2017 06:15:00 PM,THEFT,FROM BUILDING,RESIDENCE,False,False,1925,06,nan,nan,2017,nan
01/17/2017 07:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,07,nan,nan,2017,nan
01/17/2017 07:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,633,08B,nan,nan,2017,nan
01/17/2017 09:26:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,312,14,nan,nan,2017,nan
01/17/2017 12:30:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1622,11,nan,nan,2017,nan
01/17/2017 06:31:00 PM,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,False,723,15,nan,nan,2017,nan
01/17/2017 09:10:00 PM,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,2533,03,nan,nan,2017,nan
01/17/2017 07:21:00 PM,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,1115,04B,nan,nan,2017,nan
01/17/2017 09:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,533,08B,nan,nan,2017,nan
01/17/2017 09:20:00 PM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,False,1135,04B,nan,nan,2017,nan
01/17/2017 09:10:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1511,14,nan,nan,2017,nan
01/17/2017 09:50:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,822,03,nan,nan,2017,nan
01/17/2017 04:30:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,834,14,nan,nan,2017,nan
01/17/2017 03:45:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,834,07,nan,nan,2017,nan
01/17/2017 09:51:00 PM,THEFT,OVER $500,STREET,False,False,824,06,nan,nan,2017,nan
01/17/2017 01:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,824,14,nan,nan,2017,nan
01/17/2017 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,432,14,nan,nan,2017,nan
01/17/2017 05:30:00 PM,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2411,06,nan,nan,2017,nan
01/17/2017 07:45:00 PM,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,931,18,nan,nan,2017,nan
01/17/2017 09:30:00 PM,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SIDEWALK,False,False,1925,10,nan,nan,2017,nan
01/17/2017 04:55:00 PM,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,False,1012,15,nan,nan,2017,nan
01/17/2017 09:55:00 PM,BURGLARY,HOME INVASION,CHA APARTMENT,False,False,533,05,nan,nan,2017,nan
01/17/2017 10:05:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1121,18,nan,nan,2017,nan
01/17/2017 09:15:00 PM,STALKING,SIMPLE,GAS STATION,False,True,211,08A,nan,nan,2017,nan
01/17/2017 07:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1012,08B,nan,nan,2017,nan
01/17/2017 08:24:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,231,14,nan,nan,2017,nan
01/17/2017 06:55:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1232,06,nan,nan,2017,nan
01/17/2017 01:30:00 PM,THEFT,POCKET-PICKING,SIDEWALK,False,False,114,06,nan,nan,2017,nan
01/17/2017 08:15:00 PM,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,1432,06,nan,nan,2017,nan
01/17/2017 09:24:00 PM,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,PARKING LOT/GARAGE(NON.RESID.),False,False,1522,26,nan,nan,2017,nan
01/17/2017 09:50:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,False,1224,08B,nan,nan,2017,nan
01/17/2017 07:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1213,14,nan,nan,2017,nan
01/17/2017 09:20:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2223,14,nan,nan,2017,nan
01/17/2017 08:47:00 PM,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,323,03,nan,nan,2017,nan
01/17/2017 07:00:00 PM,THEFT,OVER $500,STREET,False,False,2514,06,nan,nan,2017,nan
01/17/2017 07:00:00 PM,THEFT,OVER $500,STREET,False,False,1224,06,nan,nan,2017,nan
01/17/2017 11:09:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,2521,24,nan,nan,2017,nan
01/17/2017 08:25:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2221,08B,nan,nan,2017,nan
01/17/2017 03:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,512,14,nan,nan,2017,nan
01/17/2017 10:09:00 PM,THEFT,ATTEMPT THEFT,STREET,True,False,2515,06,nan,nan,2017,nan
01/17/2017 10:37:00 PM,THEFT,RETAIL THEFT,GAS STATION,True,False,1422,06,nan,nan,2017,nan
01/17/2017 08:50:00 PM,BATTERY,PRO EMP HANDS NO/MIN INJURY,RESIDENCE,False,False,922,08B,nan,nan,2017,nan
01/17/2017 08:15:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1432,11,nan,nan,2017,nan
01/17/2017 09:30:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1024,07,nan,nan,2017,nan
01/17/2017 01:30:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,423,02,nan,nan,2017,nan
01/17/2017 06:30:00 PM,BATTERY,SIMPLE,STREET,False,False,1215,08B,nan,nan,2017,nan
01/17/2017 09:40:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2535,05,nan,nan,2017,nan
01/17/2017 11:19:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1914,06,nan,nan,2017,nan
01/17/2017 10:00:00 PM,THEFT,OVER $500,ATHLETIC CLUB,False,False,2512,06,nan,nan,2017,nan
01/17/2017 09:45:00 PM,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,113,26,nan,nan,2017,nan
01/17/2017 10:55:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,624,18,nan,nan,2017,nan
01/17/2017 11:00:00 PM,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,2234,04A,nan,nan,2017,nan
01/17/2017 11:23:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,523,14,nan,nan,2017,nan
01/17/2017 10:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,334,08B,nan,nan,2017,nan
01/17/2017 10:51:00 PM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,True,False,235,24,nan,nan,2017,nan
01/17/2017 09:45:00 PM,ROBBERY,ARMED: HANDGUN,RESTAURANT,False,False,131,03,nan,nan,2017,nan
01/17/2017 09:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2232,08B,nan,nan,2017,nan
01/17/2017 09:50:00 PM,NARCOTICS,MANU/DELIVER:CRACK,PARKING LOT/GARAGE(NON.RESID.),True,False,1723,18,nan,nan,2017,nan
01/17/2017 02:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,533,06,nan,nan,2017,nan
01/17/2017 09:51:00 PM,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,False,False,422,14,nan,nan,2017,nan
01/17/2017 11:30:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,733,16,nan,nan,2017,nan
01/17/2017 11:52:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,14,nan,nan,2017,nan
01/17/2017 08:20:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,713,16,nan,nan,2017,nan
01/17/2017 10:50:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,713,16,nan,nan,2017,nan
01/17/2017 09:50:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,733,16,nan,nan,2017,nan
01/17/2017 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2433,05,nan,nan,2017,nan
01/17/2017 10:05:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,733,16,nan,nan,2017,nan
01/17/2017 08:20:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,713,16,nan,nan,2017,nan
01/17/2017 11:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,431,08B,nan,nan,2017,nan
01/17/2017 09:40:00 PM,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,713,16,nan,nan,2017,nan
01/17/2017 11:40:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2532,26,nan,nan,2017,nan
01/17/2017 04:10:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,732,08B,nan,nan,2017,nan
01/17/2017 10:05:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,CTA STATION,False,True,711,08B,nan,nan,2017,nan
01/17/2017 05:32:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,713,08B,nan,nan,2017,nan
01/17/2017 07:15:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,725,14,nan,nan,2017,nan
01/17/2017 11:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),True,False,922,08B,nan,nan,2017,nan
01/17/2017 09:30:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,823,11,nan,nan,2017,nan
01/17/2017 08:58:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,2512,07,nan,nan,2017,nan
01/17/2017 02:10:00 PM,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,False,False,935,03,nan,nan,2017,nan
01/17/2017 04:40:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,913,05,nan,nan,2017,nan
01/17/2017 11:50:00 PM,ASSAULT,SIMPLE,BAR OR TAVERN,True,False,1831,08A,nan,nan,2017,nan
01/17/2017 11:28:00 PM,ASSAULT,SIMPLE,RESIDENCE,True,True,632,08A,nan,nan,2017,nan
01/17/2017 08:30:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,632,08A,nan,nan,2017,nan
01/17/2017 10:15:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1634,11,nan,nan,2017,nan
01/17/2017 12:32:00 AM,OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,STREET,True,False,624,26,nan,nan,2017,nan
01/17/2017 10:20:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,True,634,08A,nan,nan,2017,nan
01/17/2017 09:48:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,True,1724,08B,nan,nan,2017,nan
01/17/2017 10:30:00 PM,ASSAULT,SIMPLE,APARTMENT,False,False,1711,08A,nan,nan,2017,nan
01/17/2017 05:00:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),False,False,1724,26,nan,nan,2017,nan
01/17/2017 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1711,26,nan,nan,2017,nan
01/17/2017 10:05:00 PM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1022,04B,nan,nan,2017,nan
01/17/2017 06:00:00 PM,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,831,04A,nan,nan,2017,nan
01/17/2017 11:53:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,835,08B,nan,nan,2017,nan
01/17/2017 10:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1934,14,nan,nan,2017,nan
01/17/2017 09:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,1421,06,nan,nan,2017,nan
01/17/2017 11:03:00 PM,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,231,26,nan,nan,2017,nan
01/17/2017 11:00:00 PM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,False,False,624,26,nan,nan,2017,nan
01/17/2017 09:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,423,06,nan,nan,2017,nan
01/17/2017 02:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2511,05,nan,nan,2017,nan
01/17/2017 11:39:00 PM,ASSAULT,SIMPLE,SIDEWALK,False,False,324,08A,nan,nan,2017,nan
01/17/2017 11:59:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,True,2031,02,nan,nan,2017,nan
01/17/2017 09:45:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1621,05,nan,nan,2017,nan
01/17/2017 10:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,713,08B,nan,nan,2017,nan
01/17/2017 05:30:00 PM,ROBBERY,ARMED: HANDGUN,STREET,False,False,422,03,nan,nan,2017,nan
01/17/2017 01:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2511,05,nan,nan,2017,nan
01/17/2017 09:30:00 PM,THEFT,OVER $500,STREET,False,False,2234,06,nan,nan,2017,nan
01/17/2017 08:00:00 PM,THEFT,OVER $500,STREET,False,False,1631,06,nan,nan,2017,nan
01/17/2017 10:30:00 PM,THEFT,OVER $500,STREET,False,False,1211,06,nan,nan,2017,nan
01/17/2017 11:00:00 PM,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,611,06,nan,nan,2017,nan
01/17/2017 09:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1723,06,nan,nan,2017,nan
01/17/2017 08:00:00 AM,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,1422,20,nan,nan,2017,nan
01/17/2017 06:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1812,14,nan,nan,2017,nan
01/17/2017 11:15:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,714,03,nan,nan,2017,nan
01/17/2017 11:38:00 PM,BURGLARY,HOME INVASION,RESIDENCE,False,False,714,05,nan,nan,2017,nan
01/17/2017 11:56:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,921,05,nan,nan,2017,nan
01/17/2017 05:00:00 PM,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,2211,06,nan,nan,2017,nan
01/17/2017 06:15:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,DRIVEWAY - RESIDENTIAL,False,False,2223,03,nan,nan,2017,nan
01/17/2017 08:20:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2223,14,nan,nan,2017,nan
01/17/2017 07:00:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,False,False,513,04B,nan,nan,2017,nan
01/17/2017 12:58:00 PM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,815,11,nan,nan,2017,nan
01/17/2017 09:30:00 PM,THEFT,OVER $500,STREET,False,False,1922,06,nan,nan,2017,nan
01/17/2017 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2411,06,nan,nan,2017,nan
01/17/2017 06:50:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,311,07,nan,nan,2017,nan
01/17/2017 06:30:00 PM,THEFT,$500 AND UNDER,STREET,False,False,833,06,nan,nan,2017,nan
01/17/2017 08:00:00 PM,THEFT,OVER $500,STREET,False,False,1922,06,nan,nan,2017,nan
01/17/2017 05:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,222,07,nan,nan,2017,nan
01/17/2017 09:20:00 PM,ASSAULT,SIMPLE,OTHER,False,False,624,08A,nan,nan,2017,nan
01/17/2017 10:24:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,724,14,nan,nan,2017,nan
01/17/2017 03:40:00 PM,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,2223,14,nan,nan,2017,nan
